engine_id,phase,case_id,reading_variant,status,duration_sec,generation_sec,rtf,cer,f0_mean_hz,f0_range_hz,energy_rms_dbfs,pause_ratio,speaking_rate_proxy,pronunciation_result,human_review_required
qwen3_tts,phase1,p13,raw,generated,3.68,2.165612,0.5884815217391304,0.17647058823529413,357.6062196954424,417.2413793103448,-18.20702401018245,0.17391304347826086,5.2631578947368425,要確認,False
qwen3_tts,phase1,p13,engine_native,generated,3.44,2.03748,0.5922906976744186,0.11764705882352941,337.6309890995993,396.9957081545064,-19.779431212980523,0.2093023255813954,5.88235294117647,要確認,False
qwen3_tts,phase1,p13,external_preprocessed,generated,4.72,2.765121,0.5858307203389831,0.23529411764705882,226.28870548911627,420.7920792079208,-19.957865368605837,0.43220338983050843,5.970149253731343,不合格,False
qwen3_tts,phase1,m01,raw,generated,4.48,2.626181,0.5862011160714284,0.041666666666666664,262.32786886919234,405.1383399209486,-15.808561123044502,0.125,5.86734693877551,not_applicable,False
qwen3_tts,phase1,m02,raw,generated,8.0,4.695531,0.586941375,0.30303030303030304,184.1505763171138,443.9252336448598,-21.511790154187164,0.21499999999999997,4.617834394904459,not_applicable,False
qwen3_tts,phase1,m03,raw,generated,5.44,3.19641,0.5875753676470589,0.0,308.96008586249815,366.67680145941017,-20.647246132055088,0.22058823529411764,7.0754716981132075,not_applicable,False
qwen3_tts,phase1,m04,raw,generated,6.4,3.765155,0.58830546875,0.2702702702702703,213.53846158269863,406.25,-19.804156199520243,0.28125,7.608695652173914,not_applicable,False
qwen3_tts,phase1,q01,raw,generated,12.32,7.240198,0.5876784090909091,0.2,222.0806517979609,401.2345679012346,-24.86701417953736,0.3571428571428571,4.166666666666667,not_applicable,False
qwen3_tts,phase1,q02,raw,generated,4.56,2.67642,0.5869342105263158,0.25,353.47539323933586,373.015873015873,-18.269847380935662,0.35964912280701755,6.506849315068493,not_applicable,False
qwen3_tts,phase1,q03,raw,generated,4.32,2.530777,0.5858280092592593,0.16,301.4268848306041,397.8723404255319,-29.09256016811605,0.34259259259259256,8.098591549295776,not_applicable,False
qwen3_tts,phase1,l01,raw,generated,163.76,96.870307,0.5915382694186615,0.5156521739130435,182.70133453895144,446.5478841870824,-40.9311443036853,0.4081582804103566,10.926537350392076,not_applicable,False
qwen3_tts,phase2,x01,raw,generated,9.04,5.3166,0.5881194690265488,0.046511627906976744,217.3237053770309,397.8723404255319,-23.620996661685115,0.28761061946902655,6.211180124223602,not_applicable,True
qwen3_tts,phase2,x02,raw,generated,8.48,4.976615,0.5868649764150943,0.05405405405405406,294.19942130019297,392.8571428571429,-22.24948652866283,0.2735849056603774,5.51948051948052,not_applicable,False
qwen3_tts,phase2,x03,raw,generated,10.16,5.957182,0.5863368110236221,0.0,255.50998564449552,402.0408163265306,-19.220765054495953,0.4251968503937008,6.506849315068493,not_applicable,False
qwen3_tts,phase2,x04,raw,generated,7.68,4.509897,0.5872261718749999,0.17073170731707318,219.7243215947047,415.1943462897526,-21.60189593755236,0.35416666666666663,7.661290322580645,not_applicable,False
qwen3_tts,phase2,x05,raw,generated,6.24,3.657318,0.5861086538461538,0.13513513513513514,242.1986115497283,387.6682587928789,-27.62400111193111,0.17948717948717952,6.8359375,not_applicable,False
qwen3_tts,phase2,x06_neutral,raw,generated,4.24,2.486437,0.586423820754717,0.17391304347826086,229.9801807568784,416.08391608391605,-23.690772129903333,0.339622641509434,7.142857142857143,not_applicable,False
qwen3_tts,phase2,x06_cheerful,raw,generated,5.52,3.243197,0.5875356884057972,0.21739130434782608,211.21787489440476,413.66906474820144,-20.682650085154663,0.46376811594202894,6.756756756756757,not_applicable,False
qwen3_tts,phase2,x06_sad,raw,generated,6.48,3.812699,0.5883794753086419,0.0,248.790327775415,405.1383399209486,-19.140422770678875,0.49382716049382713,6.097560975609756,not_applicable,False
qwen3_tts,phase2,x06_angry,raw,generated,4.32,2.536171,0.5870766203703703,0.17391304347826086,223.424757277863,412.4087591240876,-23.739707377094348,0.37037037037037035,7.352941176470588,not_applicable,False
qwen3_tts,phase2,x06_calm,raw,generated,5.84,3.431753,0.5876289383561644,0.13043478260869565,176.1800171624765,394.93425828829555,-23.26043823852966,0.4931506849315068,6.756756756756757,not_applicable,False
qwen3_tts,phase2,x06_tired,raw,generated,6.48,3.786389,0.5843192901234567,0.391304347826087,265.7192350892695,406.25,-26.164810853782342,0.4444444444444444,5.555555555555555,not_applicable,False
qwen3_tts,phase2,x07,raw,generated,8.96,5.243998,0.5852676339285714,0.3333333333333333,234.66209506381196,423.0769230769231,-24.179882423021315,0.4642857142857143,4.583333333333334,not_applicable,False
qwen3_tts,phase2,x08,raw,generated,7.92,4.651618,0.5873255050505051,0.0,210.66509536598303,406.750935668385,-18.21747963803108,0.41414141414141414,6.03448275862069,not_applicable,False
irodori_tts,phase1,n01,raw,generated,8.92,0.612447,0.06865997757847533,0.018518518518518517,309.7978314804535,400.4149377593361,-16.837460050911666,0.23318385650224216,7.309941520467836,not_applicable,False
irodori_tts,phase1,n02,raw,generated,10.48,0.537175,0.051257156488549616,0.07017543859649122,288.42747854043165,382.3529411764706,-16.51479269217776,0.3702290076335878,8.030303030303031,not_applicable,False
